ticker,date,sector,ret4W,ret8W,ret12W,maxDD,aoLag,macroFilter,clean
GE,2018-12-07,XLI,17.56,45.55,52.48,0.00,23,bear,1
GE,2019-05-03,XLI,-10.10,0.10,0.19,-10.10,2,bull,1
GE,2019-09-06,XLI,-1.50,19.30,29.53,-1.50,10,bull,1
GE,2020-04-03,XLI,-3.42,-2.38,-3.57,-18.42,30,bear,0
GE,2020-05-22,XLI,11.54,10.47,4.06,-5.16,23,bear,1
GE,2022-03-25,XLI,-5.26,-19.96,-29.80,-29.80,34,bull,0
GE,2022-06-03,XLI,-17.35,-3.86,-2.09,-18.23,24,bear,0
GE,2022-07-22,XLI,13.98,-2.64,-0.79,-9.10,17,bear,1
GE,2022-10-07,XLI,25.57,34.57,29.91,0.00,6,bear,1
GE,2025-01-10,XLI,19.56,12.91,-2.66,-2.66,2,bull,1
CAT,2000-10-27,XLI,18.25,41.82,24.58,0.00,6,bear,1
CAT,2001-10-05,XLI,-4.55,-0.98,11.07,-4.55,13,bear,1
CAT,2002-02-22,XLI,8.45,5.15,4.67,0.00,1,bear,1
CAT,2002-07-12,XLI,-1.24,-4.28,-20.21,-20.21,21,bear,0
CAT,2002-08-02,XLI,4.90,-9.86,0.50,-13.44,18,bear,1
CAT,2002-10-18,XLI,9.98,8.81,15.69,0.00,7,bear,1
CAT,2004-06-04,XLI,1.62,-2.15,-1.87,-6.46,18,bull,1
CAT,2004-08-27,XLI,1.44,5.50,23.01,-0.19,6,bull,1
CAT,2005-08-19,XLI,5.29,-0.15,0.55,-10.35,24,bull,1
CAT,2006-08-25,XLI,-4.88,-10.20,-7.25,-10.20,27,bull,1
CAT,2006-09-08,XLI,1.08,-9.84,-8.71,-11.98,25,bull,1
CAT,2006-09-22,XLI,-5.60,-2.49,-1.09,-5.60,23,bull,1
CAT,2006-11-24,XLI,-3.63,-5.09,8.17,-5.09,14,bull,1
CAT,2007-11-30,XLI,1.75,-7.77,-0.43,-12.14,17,bull,1
CAT,2008-02-01,XLI,0.79,7.43,15.14,-5.23,8,bear,1
CAT,2008-07-25,XLI,-0.30,-5.66,-43.66,-43.66,44,bear,0
CAT,2008-11-07,XLI,-0.49,22.00,-18.91,-18.91,29,bear,0
CAT,2009-03-06,XLI,38.40,62.46,54.61,0.00,12,bear,1
CAT,2009-07-24,XLI,12.62,27.19,29.93,0.00,1,bull,1
CAT,2011-09-02,XLI,-13.52,14.05,2.12,-13.52,19,bear,1
CAT,2011-10-14,XLI,14.94,14.75,14.50,0.00,13,bear,1
CAT,2012-06-08,XLI,-3.41,-2.33,-1.98,-7.01,29,bull,1
CAT,2012-07-27,XLI,1.52,6.45,-2.09,-3.88,22,bull,1
CAT,2012-11-02,XLI,-0.64,1.78,12.06,-4.50,8,bull,1
CAT,2013-04-26,XLI,1.81,-1.84,1.85,-3.00,29,bull,1
CAT,2013-07-12,XLI,-2.37,-3.67,-2.73,-5.20,18,bull,1
CAT,2013-12-06,XLI,5.05,10.55,14.15,0.00,2,bull,1
CAT,2014-10-24,XLI,7.05,-7.77,-14.97,-14.97,51,bull,1
CAT,2015-01-16,XLI,1.51,-5.52,-1.50,-5.52,51,bull,1
CAT,2015-02-13,XLI,-6.93,-2.97,3.41,-6.93,51,bull,1
CAT,2015-08-14,XLI,-7.47,-9.16,-4.90,-17.21,31,bull,0
CAT,2015-10-09,XLI,4.69,-0.79,-3.65,-7.69,23,bear,1
CAT,2015-12-24,XLI,-10.98,-4.49,10.18,-12.60,12,bull,1
CAT,2016-02-05,XLI,10.16,16.14,18.69,-4.49,6,bear,1
CAT,2018-07-20,XLI,1.84,5.91,3.84,-0.66,11,bull,1
CAT,2018-11-16,XLI,-2.45,1.65,-0.42,-7.61,17,bear,1
CAT,2019-06-14,XLI,8.75,-5.46,-2.83,-9.67,4,bull,1
CAT,2019-09-06,XLI,-1.35,18.69,18.88,-1.35,8,bull,1
CAT,2020-03-06,XLI,-5.55,-7.86,-0.18,-21.34,19,bear,0
CAT,2020-04-03,XLI,-2.45,5.69,7.68,-5.05,15,bear,1
CAT,2021-10-15,XLI,5.73,2.80,13.27,-0.06,13,bull,1
CAT,2022-03-04,XLI,12.32,8.16,11.55,0.00,4,bear,1
CAT,2022-07-22,XLI,9.51,0.48,-0.24,-8.14,16,bear,1
CAT,2022-10-07,XLI,29.14,33.83,35.78,0.00,5,bear,1
CAT,2023-04-14,XLI,-5.81,5.65,10.21,-5.81,11,bull,1
CAT,2023-06-02,XLI,8.57,15.48,20.86,0.00,4,bull,1
CAT,2023-11-17,XLI,12.91,14.75,25.90,-2.26,4,bull,1
CAT,2025-03-14,XLI,-13.60,-3.65,4.55,-15.18,15,bear,0
CAT,2025-05-02,XLI,7.52,18.86,34.50,0.00,8,bear,1
HON,2001-04-06,XLI,26.10,22.46,-11.65,-11.65,5,bear,1
HON,2001-07-13,XLI,0.00,-1.56,-23.43,-31.72,33,bear,0
HON,2001-10-19,XLI,14.79,16.78,22.53,0.00,19,bear,1
HON,2002-08-02,XLI,-0.74,-25.76,-20.85,-33.58,42,bear,0
HON,2002-10-18,XLI,3.50,5.82,14.44,-0.96,31,bear,1
HON,2004-11-05,XLI,-0.23,-0.99,-0.20,-4.34,4,bull,1
HON,2004-12-31,XLI,0.79,8.26,5.53,-3.39,2,bull,1
HON,2005-11-04,XLI,1.01,4.34,5.91,0.00,8,bull,1
HON,2006-08-18,XLI,0.76,8.01,7.83,-2.97,8,bull,1
HON,2007-12-07,XLI,-0.39,2.91,-1.19,-5.49,3,bull,1
HON,2008-02-08,XLI,-1.73,1.24,5.34,-5.68,12,bear,1
HON,2008-04-04,XLI,4.05,2.77,-15.14,-15.14,4,bear,0
HON,2008-07-11,XLI,4.08,-2.69,-22.84,-22.84,44,bear,0
HON,2008-10-31,XLI,-7.55,6.09,6.88,-15.78,28,bear,0
HON,2009-03-20,XLI,16.85,18.55,32.60,0.00,8,bear,1
HON,2010-07-16,XLI,2.81,7.28,14.65,-0.64,4,bear,1
HON,2010-09-17,XLI,6.09,8.44,19.36,0.00,2,bull,1
HON,2011-09-02,XLI,-3.39,18.55,8.87,-6.64,14,bear,1
HON,2012-06-15,XLI,-2.61,5.30,7.57,-2.61,9,bull,1
HON,2014-10-24,XLI,4.28,7.39,4.27,0.00,4,bull,1
HON,2015-09-18,XLI,-1.03,3.10,0.78,-4.61,9,bear,1
HON,2015-10-02,XLI,6.98,8.42,9.03,0.00,7,bear,1
HON,2016-02-05,XLI,6.50,11.51,12.53,0.00,3,bear,1
HON,2016-11-11,XLI,3.24,5.28,5.87,-0.44,6,bull,1
HON,2018-04-20,XLI,-0.98,0.28,-1.54,-4.44,16,bull,1
HON,2018-07-20,XLI,1.82,8.34,3.63,-0.03,3,bull,1
HON,2018-11-16,XLI,-8.15,-7.53,0.04,-12.86,15,bear,1
HON,2019-01-11,XLI,8.19,10.95,18.35,0.00,7,bear,1
HON,2019-10-25,XLI,3.52,3.30,7.29,0.00,2,bull,1
HON,2020-04-03,XLI,7.69,15.25,9.21,-0.90,20,bear,1
HON,2021-10-15,XLI,1.19,-4.53,-1.83,-7.40,45,bull,1
HON,2021-12-31,XLI,-3.13,-9.08,-4.63,-12.65,34,bull,1
HON,2022-03-04,XLI,4.59,3.24,5.29,-2.77,25,bear,1
HON,2022-07-22,XLI,11.62,-1.79,-3.55,-7.54,5,bear,1
HON,2022-10-07,XLI,21.26,28.44,25.64,0.00,5,bear,1
HON,2023-03-10,XLI,-1.48,2.63,3.40,-4.49,18,bear,1
HON,2023-06-16,XLI,1.56,-5.55,-8.59,-8.59,4,bull,1
HON,2023-09-01,XLI,-1.94,-6.05,3.27,-6.05,15,bull,1
HON,2023-11-03,XLI,5.27,11.62,7.41,-0.63,6,bull,1
HON,2024-08-30,XLI,-0.13,0.04,10.74,-4.70,3,bull,1
HON,2025-02-28,XLI,-1.20,-6.45,4.82,-10.29,13,bull,1
HON,2025-05-02,XLI,6.39,7.42,5.25,-0.51,4,bear,1
HON,2025-10-17,XLI,4.67,1.84,9.06,-0.07,16,bull,1
HON,2025-12-12,XLI,7.08,23.09,22.09,0.00,8,bull,1
UNP,2000-09-29,XLI,11.07,22.96,31.53,0.00,5,bear,1
UNP,2001-09-07,XLI,-12.76,-0.49,3.93,-13.63,13,bear,1
UNP,2001-10-19,XLI,13.25,12.46,20.15,0.00,7,bear,1
UNP,2002-08-16,XLI,-1.91,-1.00,-0.49,-5.29,3,bear,1
UNP,2002-10-11,XLI,0.52,0.42,1.73,-5.90,5,bear,1
UNP,2002-12-20,XLI,-1.71,-9.20,-12.28,-12.28,3,bear,1
UNP,2003-02-28,XLI,2.71,8.02,7.86,-3.22,9,bear,1
UNP,2003-03-21,XLI,0.24,2.94,3.86,-3.12,6,bull,1
UNP,2004-03-26,XLI,-1.66,-7.54,-4.85,-7.54,28,bull,1
UNP,2004-04-23,XLI,-5.98,-3.24,-2.79,-5.98,24,bull,1
UNP,2004-06-10,XLI,-0.53,-5.22,-1.13,-5.22,17,bull,1
UNP,2004-08-20,XLI,5.90,8.10,15.61,0.00,7,bear,1
UNP,2005-02-18,XLI,4.60,-0.79,-3.55,-3.55,1,bull,1
UNP,2006-08-18,XLI,0.45,9.17,9.24,-3.99,10,bull,1
UNP,2008-02-01,XLI,-2.51,-1.94,10.27,-6.49,2,bear,1
UNP,2008-07-03,XLI,12.12,18.81,3.76,0.00,46,bear,1
UNP,2008-10-31,XLI,-24.66,-29.28,-36.01,-39.14,29,bear,0
UNP,2008-12-19,XLI,-12.64,-5.97,-19.09,-23.87,22,bear,0
UNP,2011-09-02,XLI,-7.48,15.58,7.81,-7.48,10,bear,1
UNP,2014-07-18,XLI,0.64,6.10,0.47,-3.38,25,bull,1
UNP,2015-04-17,XLI,-4.23,-6.81,-9.29,-10.37,51,bull,1
UNP,2015-06-19,XLI,-3.70,-8.32,-14.32,-15.66,46,bull,0
UNP,2015-07-31,XLI,-10.40,-10.71,-0.05,-12.57,40,bull,1
UNP,2015-09-11,XLI,12.68,-0.16,-8.48,-8.48,34,bear,1
UNP,2015-12-18,XLI,-1.75,2.35,8.48,-7.21,20,bear,1
UNP,2017-08-18,XLI,9.77,8.69,12.97,0.00,5,bull,1
UNP,2019-01-11,XLI,5.55,7.80,10.70,0.00,3,bear,1
UNP,2019-09-13,XLI,-5.87,2.71,0.87,-8.82,9,bull,1
UNP,2019-10-25,XLI,2.09,5.26,8.13,0.00,3,bull,1
UNP,2020-04-03,XLI,13.04,23.28,18.04,0.00,10,bear,1
UNP,2021-10-08,XLI,10.32,11.06,16.94,0.00,3,bull,1
UNP,2022-05-13,XLI,-7.98,-8.60,-0.35,-10.01,51,bear,1
UNP,2022-07-22,XLI,11.77,-0.08,-8.67,-8.67,51,bear,1
UNP,2022-10-21,XLI,10.52,11.01,12.61,0.00,38,bear,1
UNP,2023-01-13,XLI,-3.63,-7.49,-6.27,-11.05,26,bull,1
UNP,2023-01-27,XLI,-4.14,-6.29,-1.15,-6.29,24,bull,1
UNP,2023-03-03,XLI,-3.87,-6.52,-7.77,-9.96,19,bull,1
UNP,2023-03-31,XLI,-2.76,-4.05,-0.02,-4.05,15,bull,1
UNP,2023-04-14,XLI,0.23,1.25,2.84,-2.74,13,bull,1
UNP,2023-06-16,XLI,3.09,12.13,4.09,-2.34,4,bull,1
UNP,2024-06-28,XLI,6.23,9.10,9.02,-0.48,8,bull,1
UNP,2024-11-08,XLI,-3.28,-3.59,3.20,-6.21,1,bull,1
UNP,2025-01-10,XLI,7.49,11.30,-4.79,-4.79,4,bull,1
UNP,2025-04-25,XLI,4.14,4.95,6.07,0.00,25,bear,1
UNP,2025-08-22,XLI,-2.58,-0.18,-1.52,-5.10,8,bull,1
UNP,2025-09-19,XLI,2.46,1.09,9.40,-1.81,4,bull,1
UNP,2025-11-21,XLI,4.15,2.04,15.91,0.00,2,bull,1
RTX,2001-07-20,XLI,-5.72,-12.74,-31.67,-44.31,28,bear,0
RTX,2001-10-12,XLI,10.07,18.28,27.46,0.00,16,bear,1
RTX,2002-07-05,XLI,-5.11,-13.89,-17.84,-17.84,28,bear,0
RTX,2002-08-02,XLI,-9.26,-13.41,-5.34,-19.81,24,bear,0
RTX,2002-09-20,XLI,4.29,8.65,3.62,-9.88,17,bear,1
RTX,2003-03-21,XLI,-6.22,5.91,13.16,-8.14,6,bull,1
RTX,2004-06-04,XLI,4.36,9.04,9.34,0.00,7,bull,1
RTX,2005-07-22,XLI,1.60,0.90,1.39,-3.46,26,bull,1
RTX,2008-02-08,XLI,-5.00,0.97,5.71,-5.00,51,bear,1
RTX,2008-03-28,XLI,6.02,2.56,0.79,-1.83,51,bear,1
RTX,2008-07-18,XLI,4.73,1.06,-25.32,-25.32,43,bear,0
RTX,2008-10-31,XLI,-11.01,-6.24,-13.06,-14.42,28,bear,1
RTX,2009-03-20,XLI,16.75,27.49,38.82,0.00,8,bear,1
RTX,2010-06-11,XLI,1.93,9.81,3.69,-2.93,9,bear,1
RTX,2010-09-24,XLI,4.81,5.94,10.85,-0.52,2,bull,1
RTX,2011-09-02,XLI,-0.96,11.92,0.62,-2.98,23,bear,1
RTX,2012-06-15,XLI,-1.21,4.56,7.34,-1.21,12,bull,1
RTX,2012-08-03,XLI,4.67,2.63,2.51,-0.43,5,bull,1
RTX,2014-08-22,XLI,-0.86,-7.19,-1.24,-8.64,17,bull,1
RTX,2014-10-24,XLI,6.82,11.94,12.49,0.00,8,bull,1
RTX,2015-07-17,XLI,-10.29,-16.08,-13.32,-20.66,35,bull,0
RTX,2015-08-14,XLI,-6.45,-3.37,2.13,-11.55,31,bull,1
RTX,2015-08-28,XLI,-6.37,7.92,6.02,-6.37,29,bear,1
RTX,2016-02-12,XLI,13.38,18.74,18.50,0.00,5,bear,1
RTX,2016-10-14,XLI,8.69,10.29,13.06,-1.49,6,bull,1
RTX,2017-09-15,XLI,4.99,4.45,9.25,0.00,6,bull,1
RTX,2018-04-27,XLI,4.31,2.54,6.97,-2.41,7,bull,1
RTX,2018-05-11,XLI,3.09,1.31,8.16,0.00,5,bull,1
RTX,2018-07-20,XLI,3.75,6.34,0.04,0.00,1,bull,1
RTX,2018-11-16,XLI,-8.71,-15.51,-5.87,-19.05,18,bear,0
RTX,2019-01-11,XLI,11.41,13.46,22.34,0.00,10,bear,1
RTX,2019-09-06,XLI,-0.36,9.72,11.51,-0.36,2,bull,1
RTX,2020-04-17,XLI,-19.49,-0.19,-8.94,-19.49,32,bear,0
RTX,2021-12-23,XLI,2.72,9.98,15.49,0.00,4,bull,1
RTX,2022-07-22,XLI,-0.28,-9.04,-11.83,-12.60,18,bear,1
RTX,2022-08-12,XLI,-6.80,-11.06,0.80,-13.34,15,bear,1
RTX,2022-10-07,XLI,13.34,20.94,20.83,-1.69,7,bear,1
RTX,2023-06-09,XLI,-1.93,-14.89,-12.54,-14.89,33,bull,1
RTX,2023-09-01,XLI,-16.59,-8.25,-6.62,-19.14,21,bull,0
RTX,2023-10-13,XLI,12.25,11.83,17.42,-0.96,15,bull,1
LMT,2002-11-15,XLI,-1.09,13.42,-0.29,-1.09,36,bear,1
LMT,2003-02-28,XLI,5.29,8.07,4.83,-4.72,21,bear,1
LMT,2003-03-21,XLI,-0.11,7.91,5.76,-2.86,18,bull,1
LMT,2003-10-24,XLI,-0.26,8.54,11.26,-2.84,10,bull,1
LMT,2004-03-26,XLI,0.87,2.29,11.12,0.00,9,bull,1
LMT,2005-09-30,XLI,0.46,-0.64,4.64,-3.08,13,bull,1
LMT,2005-10-21,XLI,-1.38,5.47,8.74,-2.70,10,bear,1
LMT,2007-07-13,XLI,-3.11,-0.37,12.07,-3.11,2,bull,1
LMT,2008-04-04,XLI,6.07,8.98,-0.80,-0.80,7,bear,1
LMT,2008-07-11,XLI,9.14,13.10,2.63,-1.65,5,bear,1
LMT,2008-11-14,XLI,8.50,12.63,10.69,0.00,27,bear,1
LMT,2009-03-20,XLI,13.51,17.93,22.95,-0.69,9,bear,1
LMT,2009-08-28,XLI,3.92,-3.68,1.53,-8.22,4,bull,1
LMT,2009-11-13,XLI,1.76,0.21,0.35,-1.24,13,bull,1
LMT,2010-01-15,XLI,-1.54,9.13,8.74,-2.92,4,bull,1
LMT,2010-07-16,XLI,-1.64,-3.95,-4.33,-5.00,28,bear,1
LMT,2010-07-30,XLI,-3.83,-1.81,-3.63,-6.54,26,bear,1
LMT,2010-09-24,XLI,-1.85,-5.06,-3.13,-5.92,18,bull,1
LMT,2010-12-17,XLI,6.32,16.58,15.92,-1.17,6,bull,1
LMT,2011-08-26,XLI,-0.59,6.73,3.56,-1.58,15,bear,1
LMT,2012-06-15,XLI,4.55,9.08,11.68,0.00,4,bull,1
LMT,2013-03-08,XLI,5.05,13.36,18.87,0.00,4,bull,1
LMT,2015-07-10,XLI,7.67,5.11,7.18,0.00,3,bull,1
LMT,2018-06-01,XLI,-6.70,2.36,1.47,-6.70,17,bull,1
LMT,2018-07-13,XLI,-1.65,3.84,9.74,-1.65,11,bull,1
LMT,2018-11-30,XLI,-13.04,-4.46,2.23,-14.61,21,bull,1
LMT,2019-01-11,XLI,8.56,9.13,9.72,0.00,15,bear,1
LMT,2019-04-12,XLI,10.22,15.45,20.22,0.00,2,bull,1
LMT,2020-04-03,XLI,9.41,11.51,2.41,0.00,11,bear,1
LMT,2020-07-24,XLI,0.87,2.94,0.69,-1.87,4,bull,1
LMT,2020-11-27,XLI,-5.31,-8.56,-9.76,-13.42,20,bull,1
LMT,2021-01-15,XLI,-2.75,-1.27,12.09,-7.33,13,bull,1
LMT,2021-02-12,XLI,1.52,15.26,16.49,-1.44,9,bull,1
LMT,2021-09-03,XLI,-2.30,-6.65,-3.73,-6.65,21,bull,1
LMT,2021-09-17,XLI,7.23,-0.56,1.99,-2.54,19,bull,1
LMT,2021-12-03,XLI,6.47,17.78,22.67,0.00,8,bull,1
LMT,2022-10-14,XLI,19.12,24.95,22.28,0.00,3,bear,1
LMT,2023-06-02,XLI,1.30,-1.21,-0.75,-1.93,29,bull,1
LMT,2023-09-01,XLI,-8.75,-1.07,0.85,-10.59,16,bull,1
LMT,2023-10-13,XLI,0.86,2.29,4.23,0.00,10,bull,1
LMT,2024-03-01,XLI,6.66,8.17,9.59,0.00,5,bull,1
LMT,2024-12-27,XLI,1.63,-9.87,-9.42,-13.45,38,bull,1
LMT,2025-03-07,XLI,-8.76,-0.18,1.84,-8.76,28,bull,1
LMT,2025-08-22,XLI,6.77,11.78,5.15,0.00,4,bull,1
LMT,2025-12-12,XLI,13.05,29.84,40.59,-1.27,3,bull,1
DE,2000-09-08,XLI,6.03,13.85,27.97,-4.73,13,bull,1
DE,2001-04-20,XLI,-1.47,-2.00,6.91,-7.82,3,bear,1
DE,2001-06-22,XLI,5.95,11.01,9.75,-6.44,7,bear,1
DE,2001-10-12,XLI,-2.55,3.80,10.89,-7.72,8,bear,1
DE,2002-08-16,XLI,4.08,-2.44,6.77,-4.12,3,bear,1
DE,2003-02-21,XLI,0.89,-1.92,4.53,-8.12,16,bear,1
DE,2003-03-21,XLI,-2.78,3.61,6.69,-7.55,12,bull,1
DE,2003-04-04,XLI,6.67,5.99,11.26,-0.63,10,bull,1
DE,2004-08-13,XLI,6.85,6.58,10.08,-0.54,15,bear,1
DE,2004-11-05,XLI,9.07,14.75,4.84,0.00,3,bull,1
DE,2005-05-06,XLI,3.00,5.93,17.84,-4.79,11,bull,1
DE,2005-05-20,XLI,5.42,8.75,13.19,0.00,9,bull,1
DE,2005-09-30,XLI,-2.55,10.59,15.33,-6.60,10,bull,1
DE,2005-10-28,XLI,13.48,18.34,16.11,0.00,6,bull,1
DE,2006-08-18,XLI,11.19,22.80,20.33,0.00,6,bull,1
DE,2008-01-11,XLI,-7.62,-6.77,-3.64,-14.41,51,bear,1
DE,2008-10-31,XLI,-9.73,-0.23,-4.33,-19.68,27,bear,0
DE,2009-03-20,XLI,29.41,37.52,46.90,0.00,7,bear,1
DE,2011-06-17,XLI,4.54,-4.06,-3.68,-11.68,29,bull,1
DE,2011-08-26,XLI,-11.26,-4.42,-1.72,-14.56,19,bear,1
DE,2011-10-21,XLI,2.82,1.97,17.83,0.00,11,bear,1
DE,2012-06-15,XLI,3.43,5.96,4.42,0.00,16,bull,1
DE,2012-08-24,XLI,7.86,11.48,11.82,-2.03,6,bull,1
DE,2013-05-03,XLI,-3.79,-9.70,-7.97,-9.70,1,bull,1
DE,2013-07-12,XLI,-2.62,-1.58,-1.05,-2.62,22,bull,1
DE,2014-08-15,XLI,-3.36,-3.81,5.31,-3.81,17,bull,1
DE,2014-09-19,XLI,0.30,5.40,4.06,-2.48,12,bull,1
DE,2014-10-10,XLI,9.48,10.81,9.81,0.00,9,bull,1
DE,2015-09-25,XLI,6.73,0.37,-0.30,-2.17,24,bear,1
DE,2016-01-29,XLI,3.19,4.19,8.32,-0.17,6,bear,1
DE,2018-05-11,XLI,6.65,-4.51,-2.21,-6.43,4,bull,1
DE,2018-07-20,XLI,2.49,7.72,8.70,-0.09,11,bull,1
DE,2018-11-16,XLI,0.77,7.60,10.64,-3.40,3,bear,1
DE,2019-06-14,XLI,9.65,2.67,3.78,-2.52,3,bull,1
DE,2019-09-06,XLI,7.63,13.03,7.86,0.00,3,bull,1
DE,2020-04-03,XLI,1.97,12.25,9.98,-7.02,13,bear,1
DE,2021-10-22,XLI,1.60,1.85,11.74,0.00,7,bull,1
DE,2022-06-03,XLI,-16.13,-4.58,5.49,-17.22,14,bear,0
DE,2022-07-22,XLI,18.38,13.53,14.75,0.00,7,bear,1
DE,2022-10-14,XLI,13.69,21.75,19.75,0.00,2,bear,1
DE,2023-04-21,XLI,-5.99,5.41,7.55,-7.63,13,bull,1
DE,2023-06-09,XLI,7.30,12.27,10.91,0.00,6,bull,1
DE,2023-10-20,XLI,2.40,2.91,3.41,-3.73,24,bear,1
DE,2023-11-03,XLI,-3.50,5.01,3.37,-4.85,22,bull,1
DE,2023-12-01,XLI,8.82,7.12,-0.76,-1.84,18,bull,1
DE,2023-12-15,XLI,0.48,-0.87,-2.74,-6.23,16,bull,1
DE,2024-03-15,XLI,3.99,6.77,-3.52,-3.52,3,bull,1
DE,2024-06-28,XLI,3.46,2.02,8.63,-7.39,12,bull,1
DE,2024-08-16,XLI,4.43,9.16,4.64,0.00,5,bull,1
DE,2025-09-19,XLI,-2.02,1.76,3.60,-4.62,18,bull,1
DE,2026-01-09,XLI,19.47,20.83,18.29,0.00,2,bull,1
UPS,2000-09-01,XLI,0.89,6.14,9.26,-4.60,11,bull,1
UPS,2000-09-29,XLI,5.20,8.29,0.50,0.00,7,bear,1
UPS,2001-01-19,XLI,0.05,-6.78,-9.36,-9.41,1,bear,1
UPS,2001-03-30,XLI,0.51,3.73,0.46,-4.78,9,bear,1
UPS,2001-04-20,XLI,2.78,-2.31,0.51,-2.31,6,bear,1
UPS,2001-07-06,XLI,-2.27,-4.01,-9.65,-13.62,24,bear,1
UPS,2001-09-07,XLI,-2.68,-4.47,5.02,-7.48,15,bear,1
UPS,2001-10-05,XLI,-1.84,7.91,5.66,-2.93,11,bear,1
UPS,2003-03-07,XLI,5.03,13.37,13.80,0.00,11,bear,1
UPS,2004-06-04,XLI,3.53,0.31,1.84,-3.47,3,bull,1
UPS,2004-08-27,XLI,1.14,5.11,14.17,0.00,1,bull,1
UPS,2005-02-11,XLI,1.57,-4.25,-4.49,-9.32,39,bull,1
UPS,2005-04-29,XLI,5.22,-3.36,2.72,-3.36,28,bull,1
UPS,2005-07-15,XLI,4.15,-1.90,-1.99,-2.09,17,bull,1
UPS,2005-09-30,XLI,5.34,15.54,12.05,-1.00,6,bull,1
UPS,2006-08-25,XLI,0.45,7.84,12.13,-1.43,14,bull,1
UPS,2007-01-19,XLI,-0.75,-7.16,-5.75,-7.16,25,bull,1
UPS,2007-04-05,XLI,1.18,3.61,4.52,0.00,14,bull,1
UPS,2007-11-30,XLI,-2.88,-5.04,-1.82,-8.85,22,bull,1
UPS,2008-02-01,XLI,-4.20,-1.45,-0.82,-5.06,13,bear,1
UPS,2008-07-25,XLI,2.29,9.02,-18.62,-18.62,40,bear,0
UPS,2008-11-07,XLI,12.29,8.95,-17.49,-17.49,25,bear,0
UPS,2009-02-20,XLI,4.46,27.69,22.52,-7.99,10,bear,1
UPS,2009-07-17,XLI,2.61,13.67,8.20,0.00,1,bull,1
UPS,2011-07-01,XLI,-6.41,-11.79,-15.47,-15.88,3,bull,0
UPS,2011-09-02,XLI,-3.75,8.96,2.06,-5.50,11,bear,1
UPS,2012-08-31,XLI,-3.03,-1.07,-1.69,-4.37,19,bull,1
UPS,2012-10-05,XLI,0.52,0.82,0.44,-3.44,14,bull,1
UPS,2014-09-05,XLI,-0.07,6.12,11.88,-3.12,9,bull,1
UPS,2014-10-24,XLI,7.38,10.99,10.33,0.00,2,bull,1
UPS,2015-02-27,XLI,-5.05,-3.57,0.43,-6.24,33,bull,1
UPS,2015-04-17,XLI,7.85,5.67,2.39,0.00,26,bull,1
UPS,2015-07-17,XLI,6.01,0.28,6.99,-2.92,13,bull,1
UPS,2015-07-31,XLI,-2.94,-2.83,5.09,-6.23,11,bull,1
UPS,2015-10-02,XLI,3.66,5.58,-1.36,-1.36,2,bear,1
UPS,2016-01-29,XLI,5.39,14.03,14.13,0.00,7,bear,1
UPS,2017-03-10,XLI,-1.63,0.66,1.68,-2.80,18,bull,1
UPS,2017-04-28,XLI,-0.69,3.43,5.69,-2.99,11,bull,1
UPS,2017-05-26,XLI,4.16,6.43,7.86,0.00,7,bull,1
UPS,2018-03-09,XLI,-4.58,0.84,7.06,-7.90,13,bull,1
UPS,2018-07-27,XLI,4.21,0.60,-1.10,-1.82,2,bull,1
UPS,2018-11-09,XLI,-3.03,-10.01,-2.32,-13.91,22,bull,1
UPS,2019-01-11,XLI,10.41,9.90,17.78,0.00,13,bear,1
UPS,2019-06-07,XLI,4.27,19.31,21.80,0.00,7,bull,1
UPS,2020-03-13,XLI,4.73,0.64,14.36,-4.49,16,bear,1
UPS,2021-03-26,XLI,6.54,26.74,18.30,0.00,2,bull,1
UPS,2021-10-15,XLI,10.03,8.46,13.15,0.00,3,bull,1
UPS,2022-05-13,XLI,-2.80,4.13,10.51,-3.93,15,bear,1
UPS,2022-10-21,XLI,9.06,8.59,11.00,0.00,8,bear,1
UPS,2023-01-27,XLI,-0.19,3.09,8.15,-0.19,2,bull,1
UPS,2023-06-02,XLI,5.35,10.43,0.16,-0.50,8,bull,1
UPS,2023-09-22,XLI,-1.18,-2.64,7.20,-12.32,51,bull,1
UPS,2023-11-24,XLI,4.09,3.20,-1.31,-6.70,51,bull,1
UPS,2024-02-23,XLI,5.14,-3.94,1.52,-3.94,51,bull,1
UPS,2024-05-03,XLI,-4.07,-5.51,-11.05,-11.05,51,bull,1
UPS,2024-06-28,XLI,-5.86,-5.31,-4.84,-8.06,51,bull,1
UPS,2024-08-30,XLI,4.44,6.91,6.14,-1.02,51,bull,1
UPS,2025-01-10,XLI,-8.25,0.06,-19.62,-19.62,46,bull,0
UPS,2025-03-07,XLI,-19.66,-20.74,-18.47,-21.16,38,bull,0
UPS,2025-05-02,XLI,2.86,6.70,9.21,-0.53,30,bear,1
UPS,2025-09-05,XLI,2.05,13.38,14.60,-2.55,12,bull,1
ETN,2000-10-06,XLI,14.70,12.12,23.41,-3.26,9,bear,1
ETN,2000-10-20,XLI,18.08,12.20,10.33,0.00,7,bear,1
ETN,2001-10-12,XLI,0.16,8.27,10.52,-4.06,10,bear,1
ETN,2002-07-05,XLI,-8.38,-2.31,-11.32,-13.72,22,bear,1
ETN,2002-10-18,XLI,7.18,8.23,13.72,0.00,7,bear,1
ETN,2004-04-02,XLI,2.91,1.59,9.35,-2.28,28,bull,1
